:START_ID,:END_ID,relation,:TYPE
200629,300019,概念属于,概念属于
202499,300019,概念属于,概念属于
200065,300019,概念属于,概念属于
201442,300019,概念属于,概念属于
200787,300019,概念属于,概念属于
200055,300019,概念属于,概念属于
200603,300019,概念属于,概念属于
203026,300019,概念属于,概念属于
202815,300019,概念属于,概念属于
201477,300019,概念属于,概念属于
202235,300019,概念属于,概念属于
202244,300019,概念属于,概念属于
200579,300019,概念属于,概念属于
201952,300019,概念属于,概念属于
203392,300019,概念属于,概念属于
200706,300019,概念属于,概念属于
202087,300019,概念属于,概念属于
201676,300019,概念属于,概念属于
202065,300019,概念属于,概念属于
201136,300019,概念属于,概念属于
202213,300019,概念属于,概念属于
201518,300019,概念属于,概念属于
200159,300019,概念属于,概念属于
200547,300019,概念属于,概念属于
201801,300019,概念属于,概念属于
202696,300019,概念属于,概念属于
201119,300019,概念属于,概念属于
203121,300019,概念属于,概念属于
202517,300019,概念属于,概念属于
203000,300019,概念属于,概念属于
200128,300019,概念属于,概念属于
201104,300019,概念属于,概念属于
201100,300019,概念属于,概念属于
202274,300019,概念属于,概念属于
200605,300019,概念属于,概念属于
202484,300019,概念属于,概念属于
201926,300019,概念属于,概念属于
200381,300019,概念属于,概念属于
201998,300019,概念属于,概念属于
202629,300019,概念属于,概念属于
200528,300019,概念属于,概念属于
200988,300019,概念属于,概念属于
200276,300019,概念属于,概念属于
201592,300019,概念属于,概念属于
202954,300019,概念属于,概念属于
201351,300019,概念属于,概念属于
202439,300019,概念属于,概念属于
200852,300019,概念属于,概念属于
203528,300019,概念属于,概念属于
202292,300019,概念属于,概念属于
201320,300019,概念属于,概念属于
202677,300019,概念属于,概念属于
201769,300019,概念属于,概念属于
203080,300019,概念属于,概念属于
202611,300019,概念属于,概念属于
202770,300019,概念属于,概念属于
200618,300019,概念属于,概念属于
200105,300019,概念属于,概念属于
201314,300019,概念属于,概念属于
201875,300019,概念属于,概念属于
202123,300019,概念属于,概念属于
201310,300019,概念属于,概念属于
203028,300019,概念属于,概念属于
201525,300019,概念属于,概念属于
201553,300019,概念属于,概念属于
201285,300019,概念属于,概念属于
202835,300019,概念属于,概念属于
203120,300019,概念属于,概念属于
201729,300019,概念属于,概念属于
201444,300020,概念属于,概念属于
200653,300020,概念属于,概念属于
202605,300020,概念属于,概念属于
201985,300020,概念属于,概念属于
202519,300020,概念属于,概念属于
200550,300020,概念属于,概念属于
200723,300020,概念属于,概念属于
201177,300020,概念属于,概念属于
201822,300020,概念属于,概念属于
200761,300020,概念属于,概念属于
200637,300020,概念属于,概念属于
202052,300020,概念属于,概念属于
201677,300020,概念属于,概念属于
203259,300020,概念属于,概念属于
200889,300020,概念属于,概念属于
200763,300020,概念属于,概念属于
202431,300020,概念属于,概念属于
201132,300020,概念属于,概念属于
201948,300020,概念属于,概念属于
201489,300020,概念属于,概念属于
201528,300020,概念属于,概念属于
203457,300020,概念属于,概念属于
202618,300020,概念属于,概念属于
201518,300020,概念属于,概念属于
200453,300020,概念属于,概念属于
200848,300020,概念属于,概念属于
202613,300020,概念属于,概念属于
202609,300020,概念属于,概念属于
202649,300020,概念属于,概念属于
202224,300020,概念属于,概念属于
202664,300020,概念属于,概念属于
203000,300020,概念属于,概念属于
200974,300020,概念属于,概念属于
202872,300020,概念属于,概念属于
202927,300020,概念属于,概念属于
200916,300020,概念属于,概念属于
200289,300020,概念属于,概念属于
201613,300020,概念属于,概念属于
200477,300020,概念属于,概念属于
201460,300020,概念属于,概念属于
203515,300020,概念属于,概念属于
200533,300020,概念属于,概念属于
201347,300020,概念属于,概念属于
201974,300020,概念属于,概念属于
203200,300020,概念属于,概念属于
203451,300020,概念属于,概念属于
201313,300020,概念属于,概念属于
201996,300020,概念属于,概念属于
200351,300020,概念属于,概念属于
200393,300020,概念属于,概念属于
201752,300020,概念属于,概念属于
201978,300020,概念属于,概念属于
202532,300020,概念属于,概念属于
201940,300020,概念属于,概念属于
201277,300020,概念属于,概念属于
203092,300020,概念属于,概念属于
201274,300020,概念属于,概念属于
200752,300020,概念属于,概念属于
202076,300020,概念属于,概念属于
200334,300020,概念属于,概念属于
202632,300020,概念属于,概念属于
201430,300020,概念属于,概念属于
200788,300020,概念属于,概念属于
202345,300020,概念属于,概念属于
200471,300020,概念属于,概念属于
203299,300020,概念属于,概念属于
202467,300020,概念属于,概念属于
202663,300020,概念属于,概念属于
202206,300020,概念属于,概念属于
202916,300020,概念属于,概念属于
202540,300020,概念属于,概念属于
200160,300020,概念属于,概念属于
200865,300021,概念属于,概念属于
201173,300021,概念属于,概念属于
200931,300021,概念属于,概念属于
201052,300021,概念属于,概念属于
200419,300021,概念属于,概念属于
200216,300021,概念属于,概念属于
202909,300021,概念属于,概念属于
202982,300021,概念属于,概念属于
202120,300021,概念属于,概念属于
202562,300021,概念属于,概念属于
201971,300021,概念属于,概念属于
201603,300021,概念属于,概念属于
201689,300021,概念属于,概念属于
201493,300021,概念属于,概念属于
200288,300021,概念属于,概念属于
201340,300021,概念属于,概念属于
201040,300021,概念属于,概念属于
202069,300021,概念属于,概念属于
