index:ID,name,sex,age,code,job,:LABEL
109202,黄荔,女,49岁,601139,独立董事,高管
109203,柳木华,男,49岁,601139,独立董事,高管
109204,李健,男,37岁,000821,"董事长,董事",高管
109205,周世荣,男,49岁,000821,董事,高管
109206,罗贤旭,男,55岁,000821,董事,高管
109207,方伟,男,42岁,000821,董事,高管
109208,王伟,男,50岁,000821,董事,高管
109209,祖国良,男,39岁,000821,董事,高管
109210,李德军,男,61岁,000821,独立董事,高管
109211,王永海,男,53岁,000821,独立董事,高管
109212,谭力文,男,70岁,000821,独立董事,高管
109213,高松,男,47岁,600287,"董事长,董事",高管
109214,董燕燕,女,52岁,600287,董事,高管
109215,金国钧,男,59岁,600287,董事,高管
109216,周友梅,男,58岁,600287,独立董事,高管
109217,吕伟,男,40岁,600287,独立董事,高管
109218,高振坤,男,54岁,600085,"董事长,董事",高管
109219,刘向光,男,53岁,600085,董事,高管
109220,贾泽涛,女,41岁,600085,董事,高管
109221,冯智梅,女,47岁,600085,董事,高管
109222,臧怡,女,41岁,600085,董事,高管
109223,刘柏刚,男,50岁,600085,董事,高管
109224,满杰,女,44岁,600085,董事,高管
109225,赵鹏,男,45岁,600085,董事,高管
109226,吴星宇,男,41岁,600085,独立董事,高管
109227,刘渊,男,71岁,600085,独立董事,高管
109228,王瑛,女,64岁,600085,独立董事,高管
109229,王惠珍,女,64岁,600085,独立董事,高管
109230,李军望,男,54岁,600379,"董事长,董事",高管
109231,郭建军,男,34岁,600379,"副董事长,董事",高管
109232,朱安珂,男,44岁,600379,董事,高管
109233,王卫国,男,67岁,600379,董事,高管
109234,丁岩林,男,44岁,600379,独立董事,高管
109235,袁大陆,男,66岁,600379,独立董事,高管
109236,王冬,男,43岁,600379,独立董事,高管
109237,王永彬,男,50岁,002316,"董事长,董事",高管
109238,刘辉,女,48岁,002316,"副董事长,董事",高管
109239,孟令章,男,44岁,002316,董事,高管
109240,华建强,男,43岁,002316,董事,高管
109241,易欢欢,男,36岁,002316,董事,高管
109242,王连宏,男,50岁,002316,董事,高管
109243,刘永泽,男,68岁,002316,独立董事,高管
109244,高岩,男,48岁,002316,独立董事,高管
109245,刘煜辉,男,48岁,002316,独立董事,高管
109246,徐文卫,男,52岁,601789,"董事长,董事",高管
109247,潘信强,男,66岁,601789,"副董事长,董事",高管
109248,翁海勇,男,49岁,601789,"副董事长,董事",高管
109249,孟文华,男,65岁,601789,"副董事长,董事",高管
109250,陈建国,男,60岁,601789,董事,高管
109251,陈贤华,男,64岁,601789,董事,高管
109252,王善波,男,51岁,601789,董事,高管
109253,沈成德,男,55岁,601789,独立董事,高管
109254,梅晓鹏,男,56岁,601789,独立董事,高管
109255,张叶艺,男,61岁,601789,独立董事,高管
109256,艾永祥,男,73岁,601789,独立董事,高管
109257,徐子瑛,女,49岁,600833,"董事长,董事",高管
109258,孙伟,男,48岁,600833,"副董事长,董事",高管
109259,史小龙,男,41岁,600833,董事,高管
109260,周晶波,男,35岁,600833,董事,高管
109261,赵陈斌,男,36岁,600833,董事,高管
109262,朱洪超,男,59岁,600833,独立董事,高管
109263,江宪,男,63岁,600833,独立董事,高管
109264,刘涛,女,52岁,600833,独立董事,高管
109265,李春宏,男,57岁,601008,"董事长,董事",高管
109266,王新文,男,50岁,601008,"副董事长,董事",高管
109267,王云飞,男,56岁,601008,董事,高管
109268,徐卫,男,56岁,601008,董事,高管
109269,尚锐,男,45岁,601008,董事,高管
109270,毕薇薇,女,43岁,601008,董事,高管
109271,张连起,男,55岁,601008,独立董事,高管
109272,曲林迟,男,54岁,601008,独立董事,高管
109273,朱善庆,男,51岁,601008,独立董事,高管
109274,姜天武,男,63岁,002397,"董事长,董事",高管
109275,李菁,男,44岁,002397,董事,高管
109276,李军,男,49岁,002397,董事,高管
109277,张爱纯,女,58岁,002397,董事,高管
109278,涂云华,女,41岁,002397,董事,高管
109279,李建伟,男,53岁,002397,董事,高管
109280,伍伟,女,54岁,002397,董事,高管
109281,曾江洪,男,50岁,002397,独立董事,高管
109282,陈共荣,男,56岁,002397,独立董事,高管
109283,屈茂辉,男,56岁,002397,独立董事,高管
109284,陈浩,男,43岁,002397,独立董事,高管
109285,熊炜,男,50岁,600872,"董事长,董事",高管
109286,李常谨,男,48岁,600872,董事,高管
109287,邓春华,男,56岁,600872,董事,高管
109288,刘社梅,男,55岁,600872,董事,高管
109289,叶伟青,女,46岁,600872,董事,高管
109290,钱逢胜,男,54岁,600872,独立董事,高管
109291,陈燕维,女,40岁,600872,独立董事,高管
109292,王晋斌,男,51岁,600872,独立董事,高管
109293,陈少忠,男,51岁,002445,"董事长,董事",高管
109294,吴庆丰,男,42岁,002445,董事,高管
109295,陈澄,男,28岁,002445,董事,高管
109296,刘春,男,51岁,002445,董事,高管
109297,王辉,男,55岁,002445,董事,高管
109298,李志刚,男,46岁,002445,董事,高管
109299,胡晓明,男,55岁,002445,独立董事,高管
109300,唐林林,女,48岁,002445,独立董事,高管
109301,曾会明,男,48岁,002445,独立董事,高管
109302,董凤亮,男,46岁,600726,"董事长,董事",高管
109303,陶云鹏,男,48岁,600726,"副董事长,董事",高管
109304,郭欣,男,54岁,600726,"副董事长,董事",高管
109305,姜青松,男,49岁,600726,董事,高管
109306,梅君超,男,56岁,600726,董事,高管
109307,张苏飞,男,54岁,600726,董事,高管
109308,惠晓峰,男,61岁,600726,独立董事,高管
109309,孙健,男,36岁,600726,独立董事,高管
109310,张峰龙,男,45岁,600726,独立董事,高管
109311,熊佩锦,男,53岁,000027,"董事长,董事",高管
109312,黄历新,男,52岁,000027,"副董事长,董事",高管
109313,王平洋,男,49岁,000027,董事,高管
109314,俞浩,女,45岁,000027,董事,高管
109315,孟晶,女,53岁,000027,董事,高管
109316,李明,男,49岁,000027,董事,高管
109317,李平,男,59岁,000027,独立董事,高管
109318,房向东,男,69岁,000027,独立董事,高管
109319,刘东东,男,44岁,000027,独立董事,高管
109320,陈新,男,49岁,002331,"董事长,董事",高管
109321,杨世宁,男,54岁,002331,"副董事长,董事",高管
109322,孙胜,男,47岁,002331,董事,高管
109323,王夕众,男,50岁,002331,董事,高管
109324,易增辉,男,55岁,002331,董事,高管
109325,赵梦,女,45岁,002331,董事,高管
109326,张瑞稳,男,54岁,002331,独立董事,高管
109327,陈结淼,男,52岁,002331,独立董事,高管
109328,罗守生,男,61岁,002331,独立董事,高管
109329,池方燃,男,54岁,002687,"董事长,董事",高管
109330,李富华,男,56岁,002687,"副董事长,董事",高管
109331,陈永霞,女,54岁,002687,董事,高管
109332,陈良川,男,57岁,002687,董事,高管
109333,郑赛赛,女,46岁,002687,董事,高管
109334,王佑愫,女,43岁,002687,董事,高管
109335,雷新途,男,46岁,002687,独立董事,高管
109336,尤敏卫,男,43岁,002687,独立董事,高管
109337,赵琼,女,48岁,002687,独立董事,高管
109338,陈向东,男,56岁,600460,"董事长,董事",高管
109339,范伟宏,男,56岁,600460,"副董事长,董事",高管
109340,郑少波,男,53岁,600460,"副董事长,董事",高管
109341,李志刚,男,54岁,600460,董事,高管
109342,王海川,男,66岁,600460,董事,高管
109343,罗华兵,男,55岁,600460,董事,高管
109344,江忠永,男,54岁,600460,董事,高管
109345,朱大中,男,73岁,600460,独立董事,高管
109346,冯晓,女,49岁,600460,独立董事,高管
109347,马述忠,男,50岁,600460,独立董事,高管
109348,宋执环,男,56岁,600460,独立董事,高管
109349,罗育德,男,47岁,000089,"董事长,董事",高管
109350,陈繁华,男,52岁,000089,董事,高管
109351,陈金祖,男,55岁,000089,董事,高管
109352,陈敏生,男,56岁,000089,董事,高管
109353,徐燕,女,43岁,000089,董事,高管
109354,沈维涛,男,55岁,000089,独立董事,高管
109355,赵波,男,41岁,000089,独立董事,高管
109356,黄亚英,男,56岁,000089,独立董事,高管
109357,张立轩,男,51岁,000089,职工董事,高管
109358,顾德军,男,55岁,600377,"董事长,执行董事",高管
109359,姚永嘉,男,54岁,600377,执行董事,高管
109360,胡煜,女,43岁,600377,非执行董事,高管
109361,吴新华,男,51岁,600377,非执行董事,高管
109362,陈延礼,男,55岁,600377,非执行董事,高管
109363,陈泳冰,男,44岁,600377,非执行董事,高管
109364,马忠礼,男,64岁,600377,非执行董事,高管
109365,周曙东,男,57岁,600377,独立董事,高管
109366,张柱庭,男,55岁,600377,独立董事,高管
109367,陈良,男,53岁,600377,独立董事,高管
109368,林辉,男,46岁,600377,独立董事,高管
109369,汲广林,男,44岁,600649,"董事长,董事",高管
109370,陈帅,男,44岁,600649,"副董事长,董事",高管
109371,金建敏,男,59岁,600649,董事,高管
109372,苏凯,男,41岁,600649,董事,高管
109373,孙昌宇,男,48岁,600649,董事,高管
109374,全卓伟,女,46岁,600649,董事,高管
109375,盛雷鸣,男,48岁,600649,独立董事,高管
109376,薛涛,男,45岁,600649,独立董事,高管
109377,严杰,男,53岁,600649,独立董事,高管
109378,王鹏,男,61岁,000407,"董事长,董事",高管
109379,王坚,男,63岁,000407,"副董事长,董事",高管
109380,杜以宏,男,43岁,000407,董事,高管
109381,李守清,女,47岁,000407,董事,高管
109382,臧其文,女,64岁,000407,董事,高管
109383,马翔,男,48岁,000407,董事,高管
109384,张树明,男,52岁,000407,独立董事,高管
109385,张宇锋,男,55岁,000407,独立董事,高管
109386,朱龙,男,64岁,000407,独立董事,高管
109387,田贯三,男,55岁,000407,独立董事,高管
109388,尹巍,男,37岁,002664,"董事长,董事",高管
109389,张广,男,45岁,002664,"副董事长,董事",高管
109390,秦祥秋,男,42岁,002664,董事,高管
109391,徐正辉,男,35岁,002664,董事,高管
109392,马前程,男,38岁,002664,董事,高管
109393,于德运,男,55岁,002664,董事,高管
109394,钟永成,男,54岁,002664,独立董事,高管
109395,王洪阳,男,41岁,002664,独立董事,高管
109396,陈伟华,男,64岁,002664,独立董事,高管
109397,杨林,男,50岁,000733,"董事长,董事",高管
109398,肖立书,男,51岁,000733,董事,高管
109399,付贤民,男,51岁,000733,董事,高管
109400,刘桥,男,63岁,000733,独立董事,高管
109401,胡北忠,男,55岁,000733,独立董事,高管
109402,张瑞彬,男,46岁,000733,独立董事,高管
109403,余传利,男,47岁,000733,独立董事,高管
109404,杨成,男,57岁,300427,"董事长,董事",高管
109405,吴志阳,男,51岁,300427,"副董事长,董事",高管
109406,张青,男,52岁,300427,董事,高管
109407,杨力,男,50岁,300427,董事,高管
109408,唐炎钊,男,50岁,300427,独立董事,高管
109409,汤金木,男,52岁,300427,独立董事,高管
109410,丁兴号,男,42岁,300427,独立董事,高管
109411,孙军,男,53岁,300108,"董事长,董事",高管
109412,张亮,男,41岁,300108,董事,高管
109413,王德恒,男,39岁,300108,董事,高管
109414,卢忠奎,男,60岁,300108,董事,高管
109415,单亚明,男,41岁,300108,独立董事,高管
109416,陈国福,男,68岁,300108,独立董事,高管
109417,康少华,男,46岁,300108,独立董事,高管
109418,南存辉,男,55岁,601877,"董事长,董事",高管
109419,王国荣,男,47岁,601877,董事,高管
109420,张智寰,女,43岁,601877,董事,高管
109421,郭嵋俊,男,42岁,601877,董事,高管
109422,陆川,男,37岁,601877,董事,高管
109423,朱信敏,男,53岁,601877,董事,高管
109424,严冶,女,60岁,601877,独立董事,高管
109425,沈艺峰,男,55岁,601877,独立董事,高管
109426,刘树浙,男,61岁,601877,独立董事,高管
109427,孙建西,女,63岁,300103,"董事长,董事",高管
109428,唐乾山,男,54岁,300103,"副董事长,董事",高管
109429,韦尔奇,男,53岁,300103,董事,高管
109430,耿双华,男,38岁,300103,董事,高管
109431,黄笑万,女,34岁,300103,董事,高管
109432,房坤,女,45岁,300103,独立董事,高管
109433,何绪文,男,54岁,300103,独立董事,高管
109434,钟洪明,男,43岁,300103,独立董事,高管
109435,傅瑜,男,55岁,300103,独立董事,高管
109436,卢民,男,53岁,300208,"董事长,董事",高管
109437,贾玉兰,女,55岁,300208,"副董事长,董事",高管
109438,贾晓钰,男,34岁,300208,董事,高管
109439,陈坚,男,52岁,300208,董事,高管
109440,宋明杰,男,52岁,300208,董事,高管
109441,赵风雷,男,48岁,300208,董事,高管
109442,傅瑜,男,55岁,300208,独立董事,高管
109443,肖红英,女,65岁,300208,独立董事,高管
109444,孙建强,男,54岁,300208,独立董事,高管
109445,徐茂顺,男,64岁,300208,独立董事,高管
109446,孙熠嵩,男,55岁,601188,"董事长,董事",高管
109447,姜岩飞,男,58岁,601188,"副董事长,董事",高管
109448,戴琦,女,53岁,601188,董事,高管
109449,李吉胜,男,56岁,601188,董事,高管
109450,崔凤臣,男,58岁,601188,董事,高管
109451,赵阳,男,47岁,601188,董事,高管
109452,方云梯,男,68岁,601188,独立董事,高管
109453,王兆君,男,61岁,601188,独立董事,高管
109454,张劲松,女,53岁,601188,独立董事,高管
109455,胡敏,男,58岁,002546,"董事长,董事",高管
109456,金放生,男,60岁,002546,"副董事长,董事",高管
109457,李照球,男,43岁,002546,董事,高管
109458,朱忠明,男,53岁,002546,董事,高管
109459,何晓波,男,53岁,002546,董事,高管
109460,杨瑞鸣,女,54岁,002546,董事,高管
109461,张阳,男,58岁,002546,独立董事,高管
109462,李云彬,男,53岁,002546,独立董事,高管
109463,周定华,男,66岁,002546,独立董事,高管
109464,尤习贵,男,61岁,000783,"董事长,董事",高管
109465,金才玖,男,53岁,000783,"副董事长,董事",高管
109466,邓晖,男,52岁,000783,"副董事长,董事",高管
109467,肖宏江,男,62岁,000783,董事,高管
109468,戴敏云,男,48岁,000783,董事,高管
109469,孟文波,男,46岁,000783,董事,高管
109470,陈佳,男,36岁,000783,董事,高管
109471,崔少华,男,61岁,000783,董事,高管
109472,王瑛,女,45岁,000783,独立董事,高管
109473,温小杰,男,47岁,000783,独立董事,高管
109474,王建新,男,45岁,000783,独立董事,高管
109475,田轩,男,40岁,000783,独立董事,高管
109476,赵福君,男,54岁,002279,"董事长,董事",高管
109477,栗军,男,49岁,002279,"副董事长,董事",高管
109478,施瑞丰,男,46岁,002279,董事,高管
109479,欧阳曜,男,42岁,002279,董事,高管
109480,邱安超,男,50岁,002279,董事,高管
109481,王新,男,39岁,002279,董事,高管
109482,韩凤岐,男,69岁,002279,独立董事,高管
109483,戴金平,女,53岁,002279,独立董事,高管
109484,王元京,男,68岁,002279,独立董事,高管
109485,肖宏江,男,62岁,000883,"董事长,董事",高管
109486,瞿定远,男,50岁,000883,"副董事长,董事",高管
109487,邓玉敏,男,54岁,000883,"副董事长,董事",高管
109488,刘海淼,男,53岁,000883,董事,高管
109489,谢峰,男,46岁,000883,董事,高管
109490,黄忠初,男,49岁,000883,董事,高管
109491,方国建,男,69岁,000883,独立董事,高管
109492,夏成才,男,69岁,000883,独立董事,高管
109493,刘惠好,女,56岁,000883,独立董事,高管
109494,杜斌,男,46岁,002476,"董事长,董事",高管
109495,吴锋,男,47岁,002476,董事,高管
109496,王会臣,男,65岁,002476,董事,高管
109497,徐志伟,男,57岁,002476,董事,高管
109498,吴昊,男,45岁,002476,董事,高管
109499,陈佳,女,44岁,002476,董事,高管
109500,许肃贤,男,54岁,002476,独立董事,高管
109501,张如积,男,53岁,002476,独立董事,高管
109502,章击舟,男,42岁,002476,独立董事,高管
109503,周勇,男,56岁,300044,"董事长,董事",高管
109504,商毛红,男,55岁,300044,董事,高管
109505,宁群仪,女,45岁,300044,董事,高管
109506,周晓清,男,54岁,300044,董事,高管
109507,周新宏,男,58岁,300044,董事,高管
109508,周斌,男,36岁,300044,董事,高管
109509,黄幼平,女,38岁,300044,独立董事,高管
109510,刘宁,女,50岁,300044,独立董事,高管
109511,胡振超,男,46岁,300044,独立董事,高管
109512,杨育武,男,57岁,600391,"代董事长,董事",高管
109513,熊奕,男,42岁,600391,董事,高管
109514,吴华,女,50岁,600391,董事,高管
109515,蒋富国,男,50岁,600391,董事,高管
109516,李红,女,53岁,600391,董事,高管
109517,吴光,男,60岁,600391,独立董事,高管
109518,杜坤伦,男,49岁,600391,独立董事,高管
109519,鲍卉芳,女,55岁,600391,独立董事,高管
109520,帅放文,男,52岁,300267,"董事长,董事",高管
109521,刘爱军,男,44岁,300267,董事,高管
109522,王向峰,男,51岁,300267,董事,高管
109523,杨海明,男,48岁,300267,董事,高管
109524,帅友文,女,56岁,300267,董事,高管
109525,帅瑞文,女,47岁,300267,董事,高管
109526,王健,男,nan,300267,独立董事,高管
109527,左田芳,女,53岁,300267,独立董事,高管
109528,许中缘,男,43岁,300267,独立董事,高管
109529,许晓华,男,55岁,000795,"董事长,董事",高管
109530,姚湘盛,男,43岁,000795,"副董事长,董事",高管
109531,魏中华,男,35岁,000795,董事,高管
109532,厉宝平,男,54岁,000795,董事,高管
109533,徐文财,男,52岁,000795,董事,高管
109534,胡天高,男,53岁,000795,董事,高管
109535,钱娟萍,女,54岁,000795,独立董事,高管
109536,辛茂荀,男,60岁,000795,独立董事,高管
109537,蒋岳祥,男,54岁,000795,独立董事,高管
109538,徐涛明,男,56岁,603006,"董事长,董事",高管
109539,李政涛,男,45岁,603006,"副董事长,董事",高管
109540,张承茂,男,48岁,603006,董事,高管
109541,徐斌,男,30岁,603006,董事,高管
109542,林晓峰,男,40岁,603006,董事,高管
109543,林学农,男,46岁,603006,董事,高管
109544,伍爱群,男,49岁,603006,独立董事,高管
109545,杨小弟,男,67岁,603006,独立董事,高管
109546,连向阳,男,47岁,603006,独立董事,高管
109547,刘平,男,55岁,002313,"董事长,董事",高管
109548,季翔,男,45岁,002313,董事,高管
109549,曾庆生,男,44岁,002313,独立董事,高管
109550,项立刚,男,55岁,002313,独立董事,高管
109551,耿利航,男,48岁,002313,独立董事,高管
109552,彭健,男,54岁,002313,职工董事,高管
109553,吴永平,男,42岁,002313,职工董事,高管
109554,薛季民,男,57岁,000563,"董事长,董事",高管
109555,姚卫东,男,47岁,000563,董事,高管
109556,桂泉海,男,55岁,000563,董事,高管
109557,卓国全,男,55岁,000563,董事,高管
109558,张俊瑞,男,57岁,000563,独立董事,高管
109559,王晓芳,女,60岁,000563,独立董事,高管
109560,殷醒民,男,nan,000563,独立董事,高管
109561,何毅敏,男,54岁,000885,"董事长,董事",高管
109562,宋向军,男,53岁,000885,董事,高管
109563,崔星太,男,57岁,000885,董事,高管
109564,王霞,女,41岁,000885,董事,高管
109565,杨钧,男,49岁,000885,独立董事,高管
109566,盛杰民,男,77岁,000885,独立董事,高管
109567,李伟真,女,53岁,000885,独立董事,高管
109568,徐步林,男,53岁,000885,独立董事,高管
109569,杨旭,男,59岁,000885,职工董事,高管
109570,刘建,男,56岁,600601,"董事长,董事",高管
109571,侯郁波,男,49岁,600601,董事,高管
109572,左进,女,45岁,600601,董事,高管
109573,孙敏,女,42岁,600601,董事,高管
109574,胡滨,男,39岁,600601,董事,高管
109575,崔运涛,男,40岁,600601,董事,高管
109576,董黎明,男,45岁,600601,独立董事,高管
109577,朱震宇,男,57岁,600601,独立董事,高管
109578,王雪莉,女,45岁,600601,独立董事,高管
109579,龙昌明,男,52岁,300356,"董事长,董事",高管
109580,王海俊,男,49岁,300356,董事,高管
109581,戴晓东,男,47岁,300356,董事,高管
109582,熊俊,男,33岁,300356,董事,高管
109583,任昌兆,男,58岁,300356,董事,高管
109584,茅宁,男,63岁,300356,独立董事,高管
109585,周友梅,男,58岁,300356,独立董事,高管
109586,刘向明,男,50岁,300356,独立董事,高管
109587,洪海山,男,57岁,600802,"董事长,董事",高管
109588,何友栋,男,55岁,600802,董事,高管
109589,陈兆斌,男,56岁,600802,董事,高管
109590,郑建新,男,52岁,600802,董事,高管
109591,姜丰顺,男,56岁,600802,董事,高管
109592,黄明耀,男,44岁,600802,董事,高管
109593,林萍,女,47岁,600802,独立董事,高管
109594,刘伟英,女,41岁,600802,独立董事,高管
109595,黄光阳,男,53岁,600802,独立董事,高管
109596,陈环,男,31岁,000533,"董事长,董事",高管
109597,黄志雄,男,56岁,000533,董事,高管
109598,张译军,男,51岁,000533,董事,高管
109599,张逸诚,男,32岁,000533,董事,高管
109600,李向民,男,42岁,000533,董事,高管
109601,沈桂贤,男,32岁,000533,董事,高管
109602,张晨颖,女,43岁,000533,独立董事,高管
109603,祁怀锦,男,55岁,000533,独立董事,高管
109604,朱慈蕴,女,63岁,000533,独立董事,高管
109605,蒋春晨,男,54岁,000533,独立董事,高管
109606,祝涛,男,41岁,000796,"执行董事长,董事",高管
109607,张岭,男,41岁,000796,"董事长,董事",高管
109608,陈小兵,男,48岁,000796,"副董事长,董事",高管
109609,曩麒,男,35岁,000796,董事,高管
109610,刘志强,男,50岁,000796,董事,高管
109611,马逸雯,女,49岁,000796,董事,高管
109612,陈威廉,男,23岁,000796,董事,高管
109613,王来福,男,62岁,000796,董事,高管
109614,吴邦海,男,76岁,000796,独立董事,高管
109615,程政,男,54岁,000796,独立董事,高管
109616,黄晓晖,女,43岁,000796,独立董事,高管
109617,胡猛,男,38岁,000796,独立董事,高管
109618,沈汉标,男,46岁,603898,"董事长,董事",高管
109619,周懿,男,45岁,603898,董事,高管
109620,郭黎明,男,47岁,603898,董事,高管
109621,端木梓榕,男,54岁,603898,独立董事,高管
109622,李新航,男,45岁,603898,独立董事,高管
109623,赵丙贤,男,55岁,002107,"董事长,董事",高管
109624,侯松容,男,50岁,002107,"副董事长,董事",高管
109625,张戈,男,48岁,002107,董事,高管
109626,赵军,男,61岁,002107,董事,高管
109627,高学敏,男,80岁,002107,董事,高管
109628,刘湧洁,男,48岁,002107,董事,高管
109629,彭娟,女,54岁,002107,独立董事,高管
109630,王桂华,女,57岁,002107,独立董事,高管
109631,吕巍,男,54岁,002107,独立董事,高管
109632,王文银,男,50岁,002201,"董事长,董事",高管
109633,缪振,男,68岁,002201,"副董事长,董事",高管
109634,顾柔坚,男,43岁,002201,"副董事长,董事",高管
109635,任正勇,男,45岁,002201,董事,高管
109636,冯建兵,男,48岁,002201,董事,高管
109637,张舒,女,33岁,002201,董事,高管
109638,朱鉴,男,55岁,002201,独立董事,高管
109639,居学成,男,48岁,002201,独立董事,高管
109640,钟刚,男,40岁,002201,独立董事,高管
109641,秘波海,男,64岁,300224,"董事长,董事",高管
109642,曲祝利,男,64岁,300224,"副董事长,董事",高管
109643,王庆凯,男,53岁,300224,董事,高管
109644,赵军涛,男,49岁,300224,董事,高管
109645,迟志强,男,49岁,300224,董事,高管
109646,王涛,男,39岁,300224,董事,高管
109647,柳喜军,男,52岁,300224,独立董事,高管
109648,于建青,男,53岁,300224,独立董事,高管
109649,殷承良,男,53岁,300224,独立董事,高管
109650,龚曙光,男,59岁,601098,"董事长,董事",高管
109651,丁双平,男,54岁,601098,董事,高管
109652,高军,男,55岁,601098,董事,高管
109653,舒斌,男,50岁,601098,董事,高管
109654,彭玻,男,54岁,601098,董事,高管
109655,陈共荣,男,56岁,601098,独立董事,高管
109656,季水河,男,64岁,601098,独立董事,高管
109657,贺小刚,男,47岁,601098,独立董事,高管
109658,林皓,男,52岁,300352,"董事长,董事",高管
109659,杨杰,男,54岁,300352,董事,高管
109660,高曦,男,41岁,300352,董事,高管
109661,胡建斌,男,47岁,300352,董事,高管
109662,齐越,男,49岁,300352,独立董事,高管
109663,杨逢柱,男,40岁,300352,独立董事,高管
109664,李涛,男,57岁,300352,独立董事,高管
109665,陈合林,男,62岁,002403,"董事长,董事",高管
109666,陈灵巧,女,35岁,002403,董事,高管
109667,林富青,男,44岁,002403,董事,高管
109668,陈佳,女,43岁,002403,董事,高管
109669,甘为民,男,52岁,002403,独立董事,高管
109670,邵春阳,男,nan,002403,独立董事,高管
109671,王汉卿,男,40岁,002403,独立董事,高管
109672,尹自波,男,50岁,600449,"董事长,董事",高管
109673,李永进,男,55岁,600449,"副董事长,董事",高管
109674,王玉林,男,49岁,600449,董事,高管
109675,于凯军,男,55岁,600449,董事,高管
109676,张文君,男,53岁,600449,独立董事,高管
109677,陆维成,男,67岁,600449,独立董事,高管
109678,陈曦,男,38岁,600449,独立董事,高管
109679,易国晶,男,56岁,600395,"董事长,董事",高管
109680,朱家道,男,48岁,600395,"副董事长,董事",高管
109681,王岗,男,54岁,600395,董事,高管
109682,刘碧雁,男,48岁,600395,董事,高管
109683,简永红,男,48岁,600395,董事,高管
109684,杨世梁,男,54岁,600395,董事,高管
109685,刘宗义,男,60岁,600395,独立董事,高管
109686,李昕,男,47岁,600395,独立董事,高管
109687,光东斌,男,49岁,600395,独立董事,高管
109688,敖小强,男,54岁,002658,"董事长,董事",高管
109689,司乃德,男,60岁,002658,董事,高管
109690,郜武,男,45岁,002658,董事,高管
109691,王凌秋,女,55岁,002658,董事,高管
109692,周黎安,男,52岁,002658,独立董事,高管
109693,吴国平,男,44岁,002658,独立董事,高管
109694,朱天乐,男,55岁,002658,独立董事,高管
109695,刘学林,男,53岁,002368,"董事长,董事",高管
109696,刘淮松,男,51岁,002368,"副董事长,董事",高管
109697,柴永茂,男,51岁,002368,董事,高管
109698,冯国宽,男,55岁,002368,董事,高管
109699,张云,男,52岁,002368,董事,高管
109700,邵辉,男,45岁,002368,董事,高管
109701,赵合宇,男,52岁,002368,独立董事,高管
109702,王钧,男,50岁,002368,独立董事,高管
109703,王璞,男,50岁,002368,独立董事,高管
109704,章沈强,男,51岁,603789,"董事长,董事",高管
109705,钱菊平,男,40岁,603789,董事,高管
109706,张奋飞,男,62岁,603789,董事,高管
109707,李金泉,男,63岁,603789,董事,高管
109708,傅忠红,男,50岁,603789,董事,高管
109709,朱豫江,男,34岁,603789,董事,高管
109710,蒋建东,男,44岁,603789,独立董事,高管
109711,王方明,男,54岁,603789,独立董事,高管
109712,周和凤,女,53岁,603789,独立董事,高管
109713,方刚,男,36岁,300291,"董事长,董事",高管
109714,胡刚,男,49岁,300291,"副董事长,董事",高管
109715,刘德宏,男,53岁,300291,董事,高管
109716,张静萍,女,38岁,300291,董事,高管
109717,陈建武,男,39岁,300291,董事,高管
109718,徐忠华,男,38岁,300291,董事,高管
109719,马传刚,男,48岁,300291,独立董事,高管
109720,浦军,男,42岁,300291,独立董事,高管
109721,童盼,女,44岁,300291,独立董事,高管
109722,黄松,男,55岁,002554,"董事长,董事",高管
109723,白明垠,男,53岁,002554,董事,高管
109724,张中炜,男,42岁,002554,董事,高管
109725,肖荣,男,55岁,002554,董事,高管
109726,郑玲,女,59岁,002554,董事,高管
109727,黄瑜,男,54岁,002554,董事,高管
109728,唐炜,男,60岁,002554,独立董事,高管
109729,罗炜,男,43岁,002554,独立董事,高管
109730,李悦,男,43岁,002554,独立董事,高管
109731,王国丰,男,56岁,000505,"董事长,董事",高管
109732,王春立,男,50岁,000505,董事,高管
109733,赵寅虎,男,56岁,000505,董事,高管
109734,薛春雷,男,47岁,000505,董事,高管
109735,李少陵,男,55岁,000505,董事,高管
109736,姚刚,男,45岁,000505,独立董事,高管
109737,朱恒源,男,50岁,000505,独立董事,高管
109738,王欣新,男,66岁,000505,独立董事,高管
109739,许统广,男,54岁,000823,"董事长,董事",高管
109740,莫翊斌,男,50岁,000823,董事,高管
109741,陈东屏,男,50岁,000823,董事,高管
109742,林诗彪,男,55岁,000823,董事,高管
109743,李业,男,66岁,000823,独立董事,高管
109744,李映照,男,56岁,000823,独立董事,高管
109745,沈忆勇,男,52岁,000823,独立董事,高管
109746,陈国英,男,71岁,000823,外部董事,高管
109747,王铁林,男,nan,000823,外部董事,高管
109748,王志全,男,55岁,000008,"董事长,董事",高管
109749,钟岩,男,43岁,000008,董事,高管
109750,白斌,男,33岁,000008,董事,高管
109751,许汉明,男,41岁,000008,董事,高管
109752,张卫华,男,57岁,000008,独立董事,高管
109753,易廷斌,男,61岁,000008,独立董事,高管
109754,程小可,男,43岁,000008,独立董事,高管
109755,许锡忠,男,52岁,600293,"董事长,董事",高管
109756,刘正斌,男,50岁,600293,董事,高管
109757,杨晓凭,男,46岁,600293,董事,高管
109758,刘逸民,男,45岁,600293,董事,高管
109759,许泽伟,男,29岁,600293,董事,高管
