:START_ID,:END_ID,relation,:TYPE
200765,400005,行业属于,行业属于
201479,400005,行业属于,行业属于
202083,400005,行业属于,行业属于
200331,400005,行业属于,行业属于
200844,400005,行业属于,行业属于
201951,400005,行业属于,行业属于
201403,400005,行业属于,行业属于
203188,400005,行业属于,行业属于
203443,400005,行业属于,行业属于
202945,400005,行业属于,行业属于
202058,400005,行业属于,行业属于
201960,400005,行业属于,行业属于
201263,400005,行业属于,行业属于
203250,400005,行业属于,行业属于
201012,400005,行业属于,行业属于
200602,400005,行业属于,行业属于
200180,400005,行业属于,行业属于
202916,400005,行业属于,行业属于
201742,400005,行业属于,行业属于
200804,400005,行业属于,行业属于
202232,400005,行业属于,行业属于
201008,400005,行业属于,行业属于
201754,400005,行业属于,行业属于
200989,400005,行业属于,行业属于
201415,400005,行业属于,行业属于
201703,400005,行业属于,行业属于
202668,400005,行业属于,行业属于
203078,400005,行业属于,行业属于
203053,400005,行业属于,行业属于
201780,400005,行业属于,行业属于
203225,400005,行业属于,行业属于
201995,400005,行业属于,行业属于
202081,400005,行业属于,行业属于
202352,400005,行业属于,行业属于
200893,400005,行业属于,行业属于
200294,400005,行业属于,行业属于
202950,400005,行业属于,行业属于
201684,400005,行业属于,行业属于
202396,400005,行业属于,行业属于
201921,400005,行业属于,行业属于
202825,400005,行业属于,行业属于
202737,400005,行业属于,行业属于
200545,400005,行业属于,行业属于
203163,400005,行业属于,行业属于
200940,400005,行业属于,行业属于
202553,400005,行业属于,行业属于
202407,400005,行业属于,行业属于
202772,400005,行业属于,行业属于
202016,400005,行业属于,行业属于
203148,400005,行业属于,行业属于
202946,400005,行业属于,行业属于
201053,400005,行业属于,行业属于
201378,400005,行业属于,行业属于
203046,400005,行业属于,行业属于
200997,400006,行业属于,行业属于
202104,400006,行业属于,行业属于
201467,400006,行业属于,行业属于
201125,400006,行业属于,行业属于
201110,400006,行业属于,行业属于
201798,400006,行业属于,行业属于
201603,400006,行业属于,行业属于
201540,400006,行业属于,行业属于
201081,400006,行业属于,行业属于
200703,400006,行业属于,行业属于
201352,400006,行业属于,行业属于
202359,400006,行业属于,行业属于
202315,400006,行业属于,行业属于
201329,400006,行业属于,行业属于
201038,400006,行业属于,行业属于
201284,400006,行业属于,行业属于
201590,400006,行业属于,行业属于
202249,400006,行业属于,行业属于
202851,400006,行业属于,行业属于
202548,400006,行业属于,行业属于
203320,400006,行业属于,行业属于
202854,400006,行业属于,行业属于
201530,400006,行业属于,行业属于
203178,400007,行业属于,行业属于
200931,400007,行业属于,行业属于
201156,400007,行业属于,行业属于
202308,400007,行业属于,行业属于
203466,400007,行业属于,行业属于
200872,400007,行业属于,行业属于
200604,400007,行业属于,行业属于
200897,400007,行业属于,行业属于
201375,400007,行业属于,行业属于
202176,400007,行业属于,行业属于
202365,400007,行业属于,行业属于
200942,400007,行业属于,行业属于
201472,400007,行业属于,行业属于
201950,400007,行业属于,行业属于
201370,400007,行业属于,行业属于
202465,400007,行业属于,行业属于
201503,400007,行业属于,行业属于
202424,400007,行业属于,行业属于
202908,400007,行业属于,行业属于
200494,400008,行业属于,行业属于
201781,400008,行业属于,行业属于
201101,400008,行业属于,行业属于
203168,400008,行业属于,行业属于
200289,400008,行业属于,行业属于
202310,400008,行业属于,行业属于
200247,400008,行业属于,行业属于
201679,400008,行业属于,行业属于
203027,400008,行业属于,行业属于
203047,400008,行业属于,行业属于
202823,400008,行业属于,行业属于
201291,400008,行业属于,行业属于
203150,400008,行业属于,行业属于
201625,400008,行业属于,行业属于
202762,400008,行业属于,行业属于
201724,400008,行业属于,行业属于
200975,400008,行业属于,行业属于
200012,400008,行业属于,行业属于
202621,400008,行业属于,行业属于
201729,400008,行业属于,行业属于
202929,400008,行业属于,行业属于
200575,400008,行业属于,行业属于
200362,400008,行业属于,行业属于
202837,400008,行业属于,行业属于
202586,400008,行业属于,行业属于
203479,400008,行业属于,行业属于
202940,400008,行业属于,行业属于
203292,400008,行业属于,行业属于
200924,400008,行业属于,行业属于
202784,400008,行业属于,行业属于
202796,400008,行业属于,行业属于
200585,400008,行业属于,行业属于
200709,400008,行业属于,行业属于
200158,400008,行业属于,行业属于
202321,400008,行业属于,行业属于
202625,400008,行业属于,行业属于
203173,400008,行业属于,行业属于
200767,400008,行业属于,行业属于
200624,400008,行业属于,行业属于
202172,400008,行业属于,行业属于
200571,400008,行业属于,行业属于
201560,400008,行业属于,行业属于
201057,400008,行业属于,行业属于
200202,400008,行业属于,行业属于
202604,400008,行业属于,行业属于
202285,400008,行业属于,行业属于
200719,400008,行业属于,行业属于
201199,400008,行业属于,行业属于
201374,400009,行业属于,行业属于
200629,400009,行业属于,行业属于
201188,400009,行业属于,行业属于
201442,400009,行业属于,行业属于
201510,400009,行业属于,行业属于
203210,400009,行业属于,行业属于
202689,400009,行业属于,行业属于
202235,400009,行业属于,行业属于
200550,400009,行业属于,行业属于
202558,400009,行业属于,行业属于
202116,400009,行业属于,行业属于
201922,400009,行业属于,行业属于
201165,400009,行业属于,行业属于
201052,400009,行业属于,行业属于
200374,400009,行业属于,行业属于
200573,400009,行业属于,行业属于
201152,400009,行业属于,行业属于
200734,400009,行业属于,行业属于
200706,400009,行业属于,行业属于
202943,400009,行业属于,行业属于
201438,400009,行业属于,行业属于
201589,400009,行业属于,行业属于
201518,400009,行业属于,行业属于
200755,400009,行业属于,行业属于
200159,400009,行业属于,行业属于
201124,400009,行业属于,行业属于
202550,400009,行业属于,行业属于
201801,400009,行业属于,行业属于
201111,400009,行业属于,行业属于
203000,400009,行业属于,行业属于
200672,400009,行业属于,行业属于
201836,400009,行业属于,行业属于
201574,400009,行业属于,行业属于
201981,400009,行业属于,行业属于
200837,400009,行业属于,行业属于
203467,400009,行业属于,行业属于
202020,400009,行业属于,行业属于
203116,400009,行业属于,行业属于
200785,400009,行业属于,行业属于
202694,400009,行业属于,行业属于
201564,400009,行业属于,行业属于
202562,400009,行业属于,行业属于
202384,400009,行业属于,行业属于
203302,400009,行业属于,行业属于
200930,400009,行业属于,行业属于
201954,400009,行业属于,行业属于
201083,400009,行业属于,行业属于
201566,400009,行业属于,行业属于
201082,400009,行业属于,行业属于
200776,400009,行业属于,行业属于
203226,400009,行业属于,行业属于
