index:ID,name,code,status,:LABEL
201560,安控科技,300370,normal,企业
201561,国海证券,000750,normal,企业
201562,平庄能源,000780,normal,企业
201563,中泰股份,300435,normal,企业
201564,连云港,601008,normal,企业
201565,*ST巴士,002188,ST,企业
201566,招商轮船,601872,normal,企业
201567,启迪古汉,000590,normal,企业
201568,山东金泰,600385,normal,企业
201569,泰胜风能,300129,normal,企业
201570,*ST佳电,000922,ST,企业
201571,宏创控股,002379,normal,企业
201572,苏宁易购,002024,normal,企业
201573,大丰实业,603081,normal,企业
201574,XD申通地,600834,normal,企业
201575,日上集团,002593,normal,企业
201576,西部创业,000557,normal,企业
201577,歌华有线,600037,normal,企业
201578,金发拉比,002762,normal,企业
201579,西山煤电,000983,normal,企业
201580,华金资本,000532,normal,企业
201581,浙江震元,000705,normal,企业
201582,亿晶光电,600537,normal,企业
201583,漫步者,002351,normal,企业
201584,新宝股份,002705,normal,企业
201585,紫鑫药业,002118,normal,企业
201586,盛屯矿业,600711,normal,企业
201587,泰豪科技,600590,normal,企业
201588,招商银行,600036,normal,企业
201589,皖江物流,600575,normal,企业
201590,东华能源,002221,normal,企业
201591,山东矿机,002526,normal,企业
201592,华侨城Ａ,000069,normal,企业
201593,巨人网络,002558,normal,企业
201594,西部矿业,601168,normal,企业
201595,外高桥,600648,normal,企业
201596,好莱客,603898,normal,企业
201597,海鸥股份,603269,normal,企业
201598,中船科技,600072,normal,企业
201599,山大华特,000915,normal,企业
201600,金麒麟,603586,normal,企业
201601,美邦服饰,002269,normal,企业
201602,华联控股,000036,normal,企业
201603,中海油服,601808,normal,企业
201604,天业通联,002459,normal,企业
201605,XD恒丰纸,600356,normal,企业
201606,鲍斯股份,300441,normal,企业
201607,百大集团,600865,normal,企业
201608,盘江股份,600395,normal,企业
201609,科达洁能,600499,normal,企业
201610,华天科技,002185,normal,企业
201611,重庆百货,600729,normal,企业
201612,重庆路桥,600106,normal,企业
201613,滨化股份,601678,normal,企业
201614,博迈科,603727,normal,企业
201615,合众思壮,002383,normal,企业
201616,鄂尔多斯,600295,normal,企业
201617,XD亚盛集,600108,normal,企业
201618,电科院,300215,normal,企业
201619,沧州明珠,002108,normal,企业
201620,先导智能,300450,normal,企业
201621,亚太股份,002284,normal,企业
201622,小康股份,601127,normal,企业
201623,爱施德,002416,normal,企业
201624,同大股份,300321,normal,企业
201625,证通电子,002197,normal,企业
201626,远东传动,002406,normal,企业
201627,无锡银行,600908,normal,企业
201628,TCL 集团,000100,normal,企业
201629,弘亚数控,002833,normal,企业
201630,腾龙股份,603158,normal,企业
201631,南洋股份,002212,normal,企业
201632,金诚信,603979,normal,企业
201633,国投中鲁,600962,normal,企业
201634,中牧股份,600195,normal,企业
201635,中国平安,601318,normal,企业
201636,光韵达,300227,normal,企业
201637,富瑞特装,300228,normal,企业
201638,申通快递,002468,normal,企业
201639,雷科防务,002413,normal,企业
201640,凯恩股份,002012,normal,企业
201641,亿利洁能,600277,normal,企业
201642,卓郎智能,600545,normal,企业
201643,春秋电子,603890,normal,企业
201644,中山公用,000685,normal,企业
201645,茂业商业,600828,normal,企业
201646,奥克股份,300082,normal,企业
201647,兴业证券,601377,normal,企业
201648,辉隆股份,002556,normal,企业
201649,久联发展,002037,normal,企业
201650,物产中大,600704,normal,企业
201651,*ST创兴,600193,ST,企业
201652,杭州银行,600926,normal,企业
201653,海翔药业,002099,normal,企业
201654,梦百合,603313,normal,企业
201655,沙河股份,000014,normal,企业
201656,广泽股份,600882,normal,企业
201657,同济科技,600846,normal,企业
201658,旭光股份,600353,normal,企业
201659,久之洋,300516,normal,企业
201660,东南网架,002135,normal,企业
201661,中源家居,603709,normal,企业
201662,哈三联,002900,normal,企业
201663,江苏吴中,600200,normal,企业
201664,驰宏锌锗,600497,normal,企业
201665,广晟有色,600259,normal,企业
201666,S佳通,600182,normal,企业
201667,怡球资源,601388,normal,企业
201668,中旗股份,300575,normal,企业
201669,易华录,300212,normal,企业
201670,亚威股份,002559,normal,企业
201671,中航善达,000043,normal,企业
201672,永兴特钢,002756,normal,企业
201673,兆驰股份,002429,normal,企业
201674,金杯汽车,600609,normal,企业
201675,中航光电,002179,normal,企业
201676,中化国际,600500,normal,企业
201677,大东方,600327,normal,企业
201678,方正电机,002196,normal,企业
201679,众泰汽车,000980,normal,企业
201680,达威股份,300535,normal,企业
201681,吉林化纤,000420,normal,企业
201682,万泽股份,000534,normal,企业
201683,新天然气,603393,normal,企业
201684,振东制药,300158,normal,企业
201685,凯撒文化,002425,normal,企业
201686,新华文轩,601811,normal,企业
201687,老白干酒,600559,normal,企业
201688,姚记扑克,002605,normal,企业
201689,渤海轮渡,603167,normal,企业
201690,贵州燃气,600903,normal,企业
201691,鹏鹞环保,300664,normal,企业
201692,九 芝 堂,000989,normal,企业
201693,凯普生物,300639,normal,企业
201694,安妮股份,002235,normal,企业
201695,楚天科技,300358,normal,企业
201696,信立泰,002294,normal,企业
201697,安图生物,603658,normal,企业
201698,天威视讯,002238,normal,企业
201699,商业城,600306,normal,企业
201700,吉视传媒,601929,normal,企业
201701,中设股份,002883,normal,企业
201702,安利股份,300218,normal,企业
201703,莱美药业,300006,normal,企业
201704,拓维信息,002261,normal,企业
201705,新劲刚,300629,normal,企业
201706,生 意 宝,002095,normal,企业
201707,三湘印象,000863,normal,企业
201708,宝莫股份,002476,normal,企业
201709,梦舟股份,600255,normal,企业
201710,奥 特 迅,002227,normal,企业
201711,鑫茂科技,000836,normal,企业
201712,长虹华意,000404,normal,企业
201713,陕西黑猫,601015,normal,企业
201714,运达科技,300440,normal,企业
201715,亚星锚链,601890,normal,企业
201716,鞍重股份,002667,normal,企业
201717,汉商集团,600774,normal,企业
201718,地尔汉宇,300403,normal,企业
201719,华谊兄弟,300027,normal,企业
201720,新 希 望,000876,normal,企业
201721,星云股份,300648,normal,企业
201722,中华企业,600675,normal,企业
201723,济川药业,600566,normal,企业
201724,大华股份,002236,normal,企业
201725,山东海化,000822,normal,企业
201726,南 京 港,002040,normal,企业
201727,ST云维,600725,ST,企业
201728,中曼石油,603619,normal,企业
201729,海康威视,002415,normal,企业
201730,圣邦股份,300661,normal,企业
201731,万通地产,600246,normal,企业
201732,红阳能源,600758,normal,企业
201733,红 太 阳,000525,normal,企业
201734,奥飞娱乐,002292,normal,企业
201735,江淮汽车,600418,normal,企业
201736,吉宏股份,002803,normal,企业
201737,海正药业,600267,normal,企业
201738,铜陵有色,000630,normal,企业
201739,王子新材,002735,normal,企业
201740,川润股份,002272,normal,企业
201741,高伟达,300465,normal,企业
201742,东诚药业,002675,normal,企业
201743,云海金属,002182,normal,企业
201744,方大炭素,600516,normal,企业
201745,中国国贸,600007,normal,企业
201746,康拓红外,300455,normal,企业
201747,福日电子,600203,normal,企业
201748,永艺股份,603600,normal,企业
201749,新疆天业,600075,normal,企业
201750,天药股份,600488,normal,企业
201751,圆通速递,600233,normal,企业
201752,利欧股份,002131,normal,企业
201753,信达地产,600657,normal,企业
201754,特一药业,002728,normal,企业
201755,银宝山新,002786,normal,企业
201756,华森制药,002907,normal,企业
201757,红相股份,300427,normal,企业
201758,利源精制,002501,normal,企业
201759,山东高速,600350,normal,企业
201760,天奇股份,002009,normal,企业
201761,*ST狮头,600539,ST,企业
201762,九洲电气,300040,normal,企业
201763,久立特材,002318,normal,企业
201764,大商股份,600694,normal,企业
201765,毅昌股份,002420,normal,企业
201766,三盛教育,300282,normal,企业
201767,博汇纸业,600966,normal,企业
201768,威创股份,002308,normal,企业
201769,本钢板材,000761,normal,企业
201770,新华传媒,600825,normal,企业
201771,华平股份,300074,normal,企业
201772,万马股份,002276,normal,企业
201773,新开源,300109,normal,企业
201774,北部湾港,000582,normal,企业
201775,中信银行,601998,normal,企业
201776,建新矿业,000688,normal,企业
201777,佳士科技,300193,normal,企业
201778,中央商场,600280,normal,企业
201779,新大洲Ａ,000571,normal,企业
201780,上海凯宝,300039,normal,企业
201781,飞乐音响,600651,normal,企业
201782,莲花健康,600186,normal,企业
201783,新宏泽,002836,normal,企业
201784,新国都,300130,normal,企业
201785,中国电影,600977,normal,企业
201786,集智股份,300553,normal,企业
201787,新疆火炬,603080,normal,企业
201788,七 匹 狼,002029,normal,企业
201789,金运激光,300220,normal,企业
201790,航天工程,603698,normal,企业
201791,东阿阿胶,000423,normal,企业
201792,闽发铝业,002578,normal,企业
201793,闰土股份,002440,normal,企业
201794,嘉澳环保,603822,normal,企业
201795,康美药业,600518,normal,企业
201796,上海医药,601607,normal,企业
201797,北京银行,601169,normal,企业
201798,*ST油服,600871,ST,企业
201799,獐子岛,002069,normal,企业
201800,恒信东方,300081,normal,企业
201801,天津港,600717,normal,企业
201802,置信电气,600517,normal,企业
201803,西南证券,600369,normal,企业
201804,华斯股份,002494,normal,企业
201805,长春经开,600215,normal,企业
201806,迪森股份,300335,normal,企业
201807,奋达科技,002681,normal,企业
201808,大智慧,601519,normal,企业
201809,瑞斯康达,603803,normal,企业
201810,易明医药,002826,normal,企业
201811,华安证券,600909,normal,企业
201812,万邦达,300055,normal,企业
201813,御银股份,002177,normal,企业
201814,联创光电,600363,normal,企业
201815,林州重机,002535,normal,企业
201816,奇正藏药,002287,normal,企业
201817,深振业Ａ,000006,normal,企业
201818,新朋股份,002328,normal,企业
201819,五矿稀土,000831,normal,企业
201820,皖天然气,603689,normal,企业
201821,长亮科技,300348,normal,企业
201822,新湖中宝,600208,normal,企业
201823,圣济堂,600227,normal,企业
201824,金 融 街,000402,normal,企业
201825,思美传媒,002712,normal,企业
201826,我乐家居,603326,normal,企业
201827,龙建股份,600853,normal,企业
201828,国信证券,002736,normal,企业
201829,轻纺城,600790,normal,企业
201830,花园生物,300401,normal,企业
201831,苏州恒久,002808,normal,企业
201832,中电兴发,002298,normal,企业
201833,达志科技,300530,normal,企业
201834,东方证券,600958,normal,企业
201835,迪瑞医疗,300396,normal,企业
201836,宁波海运,600798,normal,企业
201837,中国铝业,601600,normal,企业
201838,新世界,600628,normal,企业
201839,比亚迪,002594,normal,企业
201840,和邦生物,603077,normal,企业
201841,中国银行,601988,normal,企业
201842,*ST哈空,600202,ST,企业
201843,鸿特科技,300176,normal,企业
201844,长江证券,000783,normal,企业
201845,蓝色光标,300058,normal,企业
201846,国恩股份,002768,normal,企业
201847,晨光生物,300138,normal,企业
201848,中文传媒,600373,normal,企业
201849,爱迪尔,002740,normal,企业
201850,亚太科技,002540,normal,企业
201851,联美控股,600167,normal,企业
201852,森马服饰,002563,normal,企业
201853,蓝海华腾,300484,normal,企业
201854,力帆股份,601777,normal,企业
201855,ST河化,000953,ST,企业
201856,贵阳银行,601997,normal,企业
201857,德宏股份,603701,normal,企业
201858,中金黄金,600489,normal,企业
201859,中钢天源,002057,normal,企业
201860,博深工具,002282,normal,企业
201861,兰州黄河,000929,normal,企业
201862,瑞贝卡,600439,normal,企业
201863,川化股份,000155,normal,企业
201864,康惠制药,603139,normal,企业
201865,百联股份,600827,normal,企业
201866,艾华集团,603989,normal,企业
201867,亿帆医药,002019,normal,企业
201868,金通灵,300091,normal,企业
201869,明阳电路,300739,normal,企业
201870,兆丰股份,300695,normal,企业
201871,九鼎新材,002201,normal,企业
201872,雄塑科技,300599,normal,企业
201873,长江润发,002435,normal,企业
201874,华菱星马,600375,normal,企业
201875,秦川机床,000837,normal,企业
201876,章源钨业,002378,normal,企业
201877,汉邦高科,300449,normal,企业
201878,恒立实业,000622,normal,企业
201879,捷顺科技,002609,normal,企业
201880,德豪润达,002005,normal,企业
201881,天沃科技,002564,normal,企业
201882,神农基因,300189,normal,企业
201883,滨江集团,002244,normal,企业
201884,齐峰新材,002521,normal,企业
201885,爱柯迪,600933,normal,企业
201886,金科股份,000656,normal,企业
201887,方正证券,601901,normal,企业
201888,海亮股份,002203,normal,企业
201889,古越龙山,600059,normal,企业
201890,兰花科创,600123,normal,企业
201891,洪都航空,600316,normal,企业
201892,中国天楹,000035,normal,企业
201893,纳思达,002180,normal,企业
201894,湖南天雁,600698,normal,企业
201895,天桥起重,002523,normal,企业
201896,中元股份,300018,normal,企业
201897,多伦科技,603528,normal,企业
201898,莱克电气,603355,normal,企业
201899,迦南科技,300412,normal,企业
201900,司尔特,002538,normal,企业
201901,山东黄金,600547,normal,企业
201902,恒林股份,603661,normal,企业
201903,珠江钢琴,002678,normal,企业
201904,春兴精工,002547,normal,企业
201905,赢时胜,300377,normal,企业
201906,合力泰,002217,normal,企业
201907,众合科技,000925,normal,企业
201908,中铁工业,600528,normal,企业
201909,方盛制药,603998,normal,企业
201910,兴民智通,002355,normal,企业
201911,正丹股份,300641,normal,企业
201912,南方汇通,000920,normal,企业
201913,荣之联,002642,normal,企业
201914,华资实业,600191,normal,企业
201915,金字火腿,002515,normal,企业
201916,中南传媒,601098,normal,企业
201917,瀚蓝环境,600323,normal,企业
201918,台华新材,603055,normal,企业
201919,长城电工,600192,normal,企业
201920,电工合金,300697,normal,企业
201921,福安药业,300194,normal,企业
201922,锦州港,600190,normal,企业
201923,宝通科技,300031,normal,企业
201924,神奇制药,600613,normal,企业
201925,扬子新材,002652,normal,企业
201926,XD张江高,600895,normal,企业
201927,杭萧钢构,600477,normal,企业
201928,维力医疗,603309,normal,企业
201929,华谊集团,600623,normal,企业
201930,展鹏科技,603488,normal,企业
201931,光大证券,601788,normal,企业
201932,银龙股份,603969,normal,企业
201933,鹏辉能源,300438,normal,企业
201934,吉华集团,603980,normal,企业
201935,瑞丰光电,300241,normal,企业
201936,开尔新材,300234,normal,企业
201937,苏州高新,600736,normal,企业
201938,浙江龙盛,600352,normal,企业
201939,佳讯飞鸿,300213,normal,企业
201940,怡 亚 通,002183,normal,企业
201941,麦格米特,002851,normal,企业
201942,尚荣医疗,002551,normal,企业
201943,财通证券,601108,normal,企业
201944,精工钢构,600496,normal,企业
201945,人福医药,600079,normal,企业
201946,巨星科技,002444,normal,企业
201947,文峰股份,601010,normal,企业
201948,栖霞建设,600533,normal,企业
201949,贵州茅台,600519,normal,企业
201950,德力股份,002571,normal,企业
201951,信邦制药,002390,normal,企业
201952,江西铜业,600362,normal,企业
201953,迪马股份,600565,normal,企业
201954,中国中车,601766,normal,企业
201955,登云股份,002715,normal,企业
201956,北京城建,600266,normal,企业
201957,长方集团,300301,normal,企业
201958,奥佳华,002614,normal,企业
201959,江苏雷利,300660,normal,企业
201960,太安堂,002433,normal,企业
201961,中百集团,000759,normal,企业
201962,长信科技,300088,normal,企业
201963,飞天诚信,300386,normal,企业
201964,浙江交科,002061,normal,企业
201965,远兴能源,000683,normal,企业
201966,兴齐眼药,300573,normal,企业
201967,雷迪克,300652,normal,企业
201968,迅游科技,300467,normal,企业
201969,合诚股份,603909,normal,企业
201970,塞力斯,603716,normal,企业
201971,百隆东方,601339,normal,企业
201972,菲林格尔,603226,normal,企业
201973,华鼎股份,601113,normal,企业
201974,平潭发展,000592,normal,企业
201975,威龙股份,603779,normal,企业
201976,利安隆,300596,normal,企业
201977,湘油泵,603319,normal,企业
201978,广宇集团,002133,normal,企业
201979,全通教育,300359,normal,企业
201980,润达医疗,603108,normal,企业
201981,上海机电,600835,normal,企业
201982,柯利达,603828,normal,企业
201983,四方精创,300468,normal,企业
201984,京山轻机,000821,normal,企业
201985,哈高科,600095,normal,企业
201986,大北农,002385,normal,企业
201987,杭州园林,300649,normal,企业
201988,冠农股份,600251,normal,企业
201989,苏美达,600710,normal,企业
201990,*ST华信,002018,ST,企业
201991,河北宣工,000923,normal,企业
201992,新五丰,600975,normal,企业
201993,广信股份,603599,normal,企业
201994,旭升股份,603305,normal,企业
201995,康芝药业,300086,normal,企业
201996,现代投资,000900,normal,企业
201997,成都路桥,002628,normal,企业
201998,北矿科技,600980,normal,企业
201999,飞利信,300287,normal,企业
202000,恒逸石化,000703,normal,企业
202001,北方稀土,600111,normal,企业
202002,东富龙,300171,normal,企业
202003,胜利精密,002426,normal,企业
202004,冀中能源,000937,normal,企业
202005,金科文化,300459,normal,企业
202006,中孚实业,600595,normal,企业
202007,航天信息,600271,normal,企业
202008,华东数控,002248,normal,企业
202009,宁波银行,002142,normal,企业
202010,新元科技,300472,normal,企业
202011,微光股份,002801,normal,企业
202012,中国神华,601088,normal,企业
202013,博实股份,002698,normal,企业
202014,白云山,600332,normal,企业
202015,苏交科,300284,normal,企业
202016,博雅生物,300294,normal,企业
202017,傲农生物,603363,normal,企业
202018,辽宁成大,600739,normal,企业
202019,水井坊,600779,normal,企业
202020,厦门空港,600897,normal,企业
202021,汇通能源,600605,normal,企业
202022,富邦股份,300387,normal,企业
202023,黄山胶囊,002817,normal,企业
202024,首钢股份,000959,normal,企业
202025,洁美科技,002859,normal,企业
202026,中 关 村,000931,normal,企业
202027,水星家纺,603365,normal,企业
202028,财信发展,000838,normal,企业
202029,深天马Ａ,000050,normal,企业
202030,广东明珠,600382,normal,企业
202031,万顺股份,300057,normal,企业
202032,通鼎互联,002491,normal,企业
202033,赛轮金宇,601058,normal,企业
202034,利君股份,002651,normal,企业
202035,鄂武商Ａ,000501,normal,企业
202036,云天化,600096,normal,企业
202037,沙隆达Ａ,000553,normal,企业
202038,航民股份,600987,normal,企业
202039,凯美特气,002549,normal,企业
202040,法 尔 胜,000890,normal,企业
202041,阳光股份,000608,normal,企业
202042,健民集团,600976,normal,企业
202043,宜通世纪,300310,normal,企业
202044,亚厦股份,002375,normal,企业
202045,浙商证券,601878,normal,企业
202046,建研集团,002398,normal,企业
202047,亚光科技,300123,normal,企业
202048,宏盛股份,603090,normal,企业
202049,中信海直,000099,normal,企业
202050,DR康德莱,603987,normal,企业
202051,横店东磁,002056,normal,企业
202052,恒顺醋业,600305,normal,企业
202053,中国建筑,601668,normal,企业
202054,雪峰科技,603227,normal,企业
202055,骆驼股份,601311,normal,企业
202056,天房发展,600322,normal,企业
202057,汇金通,603577,normal,企业
202058,贵州百灵,002424,normal,企业
202059,帝龙文化,002247,normal,企业
202060,华塑控股,000509,normal,企业
202061,博瑞传播,600880,normal,企业
202062,安迪苏,600299,normal,企业
202063,深康佳Ａ,000016,normal,企业
202064,中国海诚,002116,normal,企业
202065,方大特钢,600507,normal,企业
202066,西泵股份,002536,normal,企业
202067,长虹美菱,000521,normal,企业
202068,玲珑轮胎,601966,normal,企业
202069,东北证券,000686,normal,企业
202070,兰石重装,603169,normal,企业
202071,凤凰传媒,601928,normal,企业
202072,深中华A,000017,normal,企业
202073,胜宏科技,300476,normal,企业
202074,朗姿股份,002612,normal,企业
202075,中化岩土,002542,normal,企业
202076,海宁皮城,002344,normal,企业
202077,国新健康,000503,normal,企业
202078,步长制药,603858,normal,企业
202079,佳沃股份,300268,normal,企业
202080,陕西煤业,601225,normal,企业
202081,华仁药业,300110,normal,企业
202082,天宸股份,600620,normal,企业
202083,精华制药,002349,normal,企业
202084,探路者,300005,normal,企业
202085,*ST友好,600778,ST,企业
202086,ST沪科,600608,ST,企业
202087,科力远,600478,normal,企业
202088,迈克生物,300463,normal,企业
202089,龙泉股份,002671,normal,企业
202090,祥龙电业,600769,normal,企业
202091,金力泰,300225,normal,企业
202092,古井贡酒,000596,normal,企业
202093,海澜之家,600398,normal,企业
202094,周大生,002867,normal,企业
202095,深天地Ａ,000023,normal,企业
202096,天鹅股份,603029,normal,企业
202097,辅仁药业,600781,normal,企业
202098,美凯龙,601828,normal,企业
202099,百润股份,002568,normal,企业
202100,新 和 成,002001,normal,企业
202101,诺邦股份,603238,normal,企业
202102,海信电器,600060,normal,企业
202103,慈星股份,300307,normal,企业
202104,海越股份,600387,normal,企业
202105,福成股份,600965,normal,企业
202106,XD中国铁,601186,normal,企业
202107,华达科技,603358,normal,企业
202108,广发证券,000776,normal,企业
202109,招商证券,600999,normal,企业
202110,西藏天路,600326,normal,企业
202111,凌霄泵业,002884,normal,企业
202112,雪人股份,002639,normal,企业
202113,常熟汽饰,603035,normal,企业
202114,金自天正,600560,normal,企业
202115,中信证券,600030,normal,企业
202116,瑞茂通,600180,normal,企业
202117,太平洋,601099,normal,企业
202118,万东医疗,600055,normal,企业
202119,国元证券,000728,normal,企业
202120,智慧能源,600869,normal,企业
202121,凌钢股份,600231,normal,企业
202122,武进不锈,603878,normal,企业
202123,云南铜业,000878,normal,企业
202124,文投控股,600715,normal,企业
202125,青青稞酒,002646,normal,企业
202126,日月股份,603218,normal,企业
202127,XD陆家嘴,600663,normal,企业
202128,ST中安,600654,ST,企业
202129,郑州煤电,600121,normal,企业
202130,湖南黄金,002155,normal,企业
202131,绿景控股,000502,normal,企业
202132,万里马,300591,normal,企业
202133,华贸物流,603128,normal,企业
202134,世纪鼎利,300050,normal,企业
202135,四川九洲,000801,normal,企业
202136,诚意药业,603811,normal,企业
202137,兰生股份,600826,normal,企业
202138,八一钢铁,600581,normal,企业
202139,长江传媒,600757,normal,企业
202140,哈森股份,603958,normal,企业
202141,许继电气,000400,normal,企业
202142,盛天网络,300494,normal,企业
202143,英洛华,000795,normal,企业
202144,科林电气,603050,normal,企业
202145,XD鹏博士,600804,normal,企业
202146,益佰制药,600594,normal,企业
202147,海格通信,002465,normal,企业
202148,鸣志电器,603728,normal,企业
202149,中装建设,002822,normal,企业
202150,天圣制药,002872,normal,企业
202151,风范股份,601700,normal,企业
202152,赛象科技,002337,normal,企业
202153,豫光金铅,600531,normal,企业
202154,同益股份,300538,normal,企业
202155,伟星新材,002372,normal,企业
202156,新洋丰,000902,normal,企业
202157,爱建集团,600643,normal,企业
202158,腾达建设,600512,normal,企业
202159,常铝股份,002160,normal,企业
202160,神火股份,000933,normal,企业
202161,中飞股份,300489,normal,企业
202162,思特奇,300608,normal,企业
202163,众业达,002441,normal,企业
202164,凯利泰,300326,normal,企业
202165,江阴银行,002807,normal,企业
202166,古鳌科技,300551,normal,企业
202167,云图控股,002539,normal,企业
202168,中国交建,601800,normal,企业
202169,新南洋,600661,normal,企业
202170,卧龙地产,600173,normal,企业
202171,东吴证券,601555,normal,企业
202172,东华测试,300354,normal,企业
202173,乐心医疗,300562,normal,企业
202174,信雅达,600571,normal,企业
202175,四川路桥,600039,normal,企业
202176,旗滨集团,601636,normal,企业
202177,宁波中百,600857,normal,企业
202178,天龙股份,603266,normal,企业
202179,中国银河,601881,normal,企业
202180,麦迪电气,300341,normal,企业
202181,中国化学,601117,normal,企业
202182,蓝帆医疗,002382,normal,企业
202183,乾照光电,300102,normal,企业
202184,祥源文化,600576,normal,企业
202185,飞科电器,603868,normal,企业
202186,劲嘉股份,002191,normal,企业
202187,中公高科,603860,normal,企业
202188,鼎龙股份,300054,normal,企业
202189,聚隆科技,300475,normal,企业
202190,创新医疗,002173,normal,企业
202191,海联讯,300277,normal,企业
202192,航天晨光,600501,normal,企业
202193,易世达,300125,normal,企业
202194,中亚股份,300512,normal,企业
202195,五洲交通,600368,normal,企业
202196,富临精工,300432,normal,企业
202197,恒源煤电,600971,normal,企业
202198,博云新材,002297,normal,企业
202199,大连圣亚,600593,normal,企业
202200,秦安股份,603758,normal,企业
202201,云南城投,600239,normal,企业
202202,晨鑫科技,002447,normal,企业
202203,ST南化,600301,ST,企业
202204,新美星,300509,normal,企业
202205,华昌达,300278,normal,企业
202206,棒杰股份,002634,normal,企业
202207,中恒集团,600252,normal,企业
202208,三六五网,300295,normal,企业
202209,万安科技,002590,normal,企业
202210,永安行,603776,normal,企业
202211,春兰股份,600854,normal,企业
202212,动力源,600405,normal,企业
202213,贵航股份,600523,normal,企业
202214,阳泉煤业,600348,normal,企业
202215,海伦钢琴,300329,normal,企业
202216,潞安环能,601699,normal,企业
202217,三星新材,603578,normal,企业
202218,森源电气,002358,normal,企业
202219,沃施股份,300483,normal,企业
202220,鹏翎股份,300375,normal,企业
202221,润欣科技,300493,normal,企业
202222,*ST圣莱,002473,ST,企业
202223,瑞凌股份,300154,normal,企业
202224,新潮能源,600777,normal,企业
202225,天山股份,000877,normal,企业
202226,昆药集团,600422,normal,企业
202227,杭叉集团,603298,normal,企业
202228,裕兴股份,300305,normal,企业
202229,华峰超纤,300180,normal,企业
202230,岳阳林纸,600963,normal,企业
202231,第一创业,002797,normal,企业
202232,双成药业,002693,normal,企业
202233,五 粮 液,000858,normal,企业
202234,用友网络,600588,normal,企业
202235,东方航空,600115,normal,企业
202236,普利制药,300630,normal,企业
202237,南天信息,000948,normal,企业
202238,大庆华科,000985,normal,企业
202239,世茂股份,600823,normal,企业
202240,百华悦邦,300736,normal,企业
202241,上海沪工,603131,normal,企业
202242,华讯方舟,000687,normal,企业
202243,德赛西威,002920,normal,企业
202244,中国卫星,600118,normal,企业
202245,冠城大通,600067,normal,企业
202246,实丰文化,002862,normal,企业
202247,浙江鼎力,603338,normal,企业
202248,国脉科技,002093,normal,企业
202249,惠博普,002554,normal,企业
202250,浙江美大,002677,normal,企业
202251,赤峰黄金,600988,normal,企业
202252,方大集团,000055,normal,企业
202253,华昌化工,002274,normal,企业
202254,国金证券,600109,normal,企业
202255,易联众,300096,normal,企业
202256,江山欧派,603208,normal,企业
202257,养元饮品,603156,normal,企业
202258,创源文化,300703,normal,企业
202259,安德利,603031,normal,企业
202260,天安新材,603725,normal,企业
202261,新纶科技,002341,normal,企业
202262,大博医疗,002901,normal,企业
202263,宏达电子,300726,normal,企业
202264,佳隆股份,002495,normal,企业
202265,中原特钢,002423,normal,企业
202266,科锐国际,300662,normal,企业
202267,宁夏建材,600449,normal,企业
202268,银之杰,300085,normal,企业
202269,桂林三金,002275,normal,企业
202270,山鹰纸业,600567,normal,企业
202271,健帆生物,300529,normal,企业
202272,中钨高新,000657,normal,企业
202273,恒立液压,601100,normal,企业
202274,航天长峰,600855,normal,企业
202275,雅本化学,300261,normal,企业
202276,新泉股份,603179,normal,企业
202277,江海股份,002484,normal,企业
202278,青岛海尔,600690,normal,企业
202279,金徽酒,603919,normal,企业
202280,荣安地产,000517,normal,企业
202281,龙大肉食,002726,normal,企业
202282,明星电缆,603333,normal,企业
202283,国电南瑞,600406,normal,企业
202284,海天味业,603288,normal,企业
202285,南华仪器,300417,normal,企业
202286,青松建化,600425,normal,企业
202287,赛摩电气,300466,normal,企业
202288,云铝股份,000807,normal,企业
202289,蓝光发展,600466,normal,企业
202290,山东路桥,000498,normal,企业
202291,利达光电,002189,normal,企业
202292,中原传媒,000719,normal,企业
202293,*ST厦华,600870,ST,企业
202294,大冶特钢,000708,normal,企业
202295,烽火通信,600498,normal,企业
202296,南方轴承,002553,normal,企业
202297,银亿股份,000981,normal,企业
202298,凯莱英,002821,normal,企业
202299,龙蟠科技,603906,normal,企业
202300,天顺股份,002800,normal,企业
202301,城地股份,603887,normal,企业
202302,宝塔实业,000595,normal,企业
202303,亚振家居,603389,normal,企业
202304,隆华节能,300263,normal,企业
202305,东百集团,600693,normal,企业
202306,航发动力,600893,normal,企业
202307,杰克股份,603337,normal,企业
202308,山东药玻,600529,normal,企业
202309,康力电梯,002367,normal,企业
202310,川仪股份,603100,normal,企业
202311,天汽模,002510,normal,企业
202312,西藏发展,000752,normal,企业
202313,云南能投,002053,normal,企业
202314,永东股份,002753,normal,企业
202315,泰山石油,000554,normal,企业
202316,首开股份,600376,normal,企业
202317,东易日盛,002713,normal,企业
202318,鲁西化工,000830,normal,企业
202319,中宠股份,002891,normal,企业
202320,天赐材料,002709,normal,企业
202321,新天科技,300259,normal,企业
202322,华泰股份,600308,normal,企业
202323,银江股份,300020,normal,企业
202324,合肥城建,002208,normal,企业
202325,诺力股份,603611,normal,企业
202326,美亚柏科,300188,normal,企业
202327,普邦股份,002663,normal,企业
202328,中成股份,000151,normal,企业
202329,贵广网络,600996,normal,企业
202330,XD中煤能,601898,normal,企业
202331,天山生物,300313,normal,企业
202332,华数传媒,000156,normal,企业
202333,南岭民爆,002096,normal,企业
202334,禾丰牧业,603609,normal,企业
202335,瑞康医药,002589,normal,企业
